cat,lat,lon,title,description
ao,37.979286,23.726982,Church of Agia Kyriaki,https://www.atlasobscura.com/places/church-of-agia-kyriaki
ao,54.859956,-5.806556,James Chaine Burial Mound,https://www.atlasobscura.com/places/james-chaine-burial-mound
ao,40.821795,14.321334,National Railway Museum of Pietrarsa,https://www.atlasobscura.com/places/national-railway-museum-of-pietrarsa
ao,40.511707,-74.471446,East Jersey Old Town Village,https://www.atlasobscura.com/places/east-jersey-old-town-village
ao,42.855233,13.574993,Basilica di San Frances Musical Pillars,https://www.atlasobscura.com/places/san-francesco-chruch-musical-pillars
ao,43.008558,-71.466193,General John Stark House,https://www.atlasobscura.com/places/general-john-stark-house
ao,47.908906,106.913527,Mongolian Railway History Museum,https://www.atlasobscura.com/places/mongolian-railway-history-museum
ao,40.973525,-117.735409,Winnemucca to the Sea Highway Marker,https://www.atlasobscura.com/places/winnemucca-to-the-sea-highway-marker
ao,65.376138,-22.918321,Flatey Island,https://www.atlasobscura.com/places/flatey-island
ao,40.770509,-73.822935,Hanmaum Zen Center of New York,https://www.atlasobscura.com/places/hanmaum-zen-center-of-new-york
ao,-27.448137,153.041847,Cloudland Memorial Arch,https://www.atlasobscura.com/places/cloudland-memorial-arch
ao,40.819722,14.341111,Palace of Portici,https://www.atlasobscura.com/places/palace-of-portici
ao,54.883756,-5.84787,Droagh Motte,https://www.atlasobscura.com/places/droagh-motte
ao,40.74408,-73.995659,Stationary Figures Mosaics,https://www.atlasobscura.com/places/stationary-figures-mosaics
ao,36.757791,139.599223,'Nemuri-Neko' ('The Sleeping Cat'),https://www.atlasobscura.com/places/nemuri-neko-sleeping-cat
ao,43.548011,10.219095,Meloria Tower,https://www.atlasobscura.com/places/meloria-tower
ao,45.780523,-84.726246,The Wacky Taxidermy & Miniatures Museum,https://www.atlasobscura.com/places/the-wacky-taxidermy-miniatures-museum
ao,54.749951,-5.709725,Whitehead Boathouse,https://www.atlasobscura.com/places/whitehead-boathouse
ao,40.867006,14.250533,Porcelain Boudoir of Maria Amalia of Saxony,https://www.atlasobscura.com/places/porcelain-boudoir-of-maria-amalia-of-saxony
ao,35.405234,136.966202,Momotaro Shrine,https://www.atlasobscura.com/places/momotaro-shrine
ao,59.617581,17.723784,Sigtuna Stora Gatan,https://www.atlasobscura.com/places/sigtuna-stora-gatan
ao,43.620874,20.893317,Vrabac Gočko,https://www.atlasobscura.com/places/vrabac-gocko
ao,39.842563,-77.242438,Statue of Sallie Ann Jarrett,https://www.atlasobscura.com/places/sallie-ann-jarrett
ao,43.416258,40.356518,Veryovkina Cave,https://www.atlasobscura.com/places/veryovkina-cave-deepest
ao,59.615391,17.719376,The Sigtuna Phone Box Library,https://www.atlasobscura.com/places/the-sigtuna-phone-box-library
ao,26.647457,87.002441,Koshi Tappu Wildlife Reserve,https://www.atlasobscura.com/places/koshi-tappu-wildlife-reserve
ao,43.688775,19.880092,Staro Selo Open-Air Museum,https://www.atlasobscura.com/places/staro-selo-open-air-museum
ao,34.725474,133.762373,Ki Castle (Kinojo Castle Ruins),https://www.atlasobscura.com/places/ki-castle-kinojo-castle-ruins
ao,37.282459,-121.856504,Communications Hill Grand Staircase,https://www.atlasobscura.com/places/communications-hill-stairs
ao,27.715303,85.323774,Ganatantra Smarak,https://www.atlasobscura.com/places/ganatantra-smarak-republic-memorial
ao,43.776195,20.224073,Lapidarium,https://www.atlasobscura.com/places/lapidarium
ao,42.852619,13.585928,Ponte di Cecco,https://www.atlasobscura.com/places/ponte-di-cecco
ao,45.746181,7.578392,Barmaz Ghost Village,https://www.atlasobscura.com/places/barmaz-ghost-village
ao,53.527565,-1.248065,Barnburgh Crags,https://www.atlasobscura.com/places/barnburgh-crags
ao,40.802414,140.387974,Kizukuri Station,https://www.atlasobscura.com/places/kizukuri-station
ao,54.715747,-5.883297,Knockagh Monument,https://www.atlasobscura.com/places/knockagh-monument
ao,44.967148,19.610161,Mangulica & Pulin Statue,https://www.atlasobscura.com/places/mangulica-pulin-statue
ao,-34.040335,25.534475,The Sacramento Cannon Monument,https://www.atlasobscura.com/places/the-sacramento-cannon-monument
ao,60.147773,16.165174,Mörksugga Statue,https://www.atlasobscura.com/places/morksugga-statue-roundabout
ao,60.600253,15.616571,Falu Gruva (Falun Mine),https://www.atlasobscura.com/places/falu-gruva
ao,47.676109,-122.191222,Truck-Eating Bridge,https://www.atlasobscura.com/places/truck-eating-bridge
ao,39.459046,-82.247953999999993,Nelsonville Brick Park,https://www.atlasobscura.com/places/nelsonville-brick-park
ao,53.450557,-1.864866,B-29 'Over Exposed' Crash Site,https://www.atlasobscura.com/places/b-29-over-exposed-crash-site
ao,41.821356,-70.003642,First Encounter Beach Plaque,https://www.atlasobscura.com/places/first-encounter-beach-placard
ao,39.079171,-77.499404,Belmont Enslaved Cemetery,https://www.atlasobscura.com/places/belmont-enslaved-cemetery
ao,53.380815,-1.470505,1 O'Clock Time Signal,https://www.atlasobscura.com/places/1-oclock-time-signal
ao,42.094004,-75.918655,Roberson Mansion,https://www.atlasobscura.com/places/roberson-mansion
ao,60.601112,15.615037,The Replica of Fet-Mats,https://www.atlasobscura.com/places/replica-of-fet-mats
ao,46.507267,13.454226,Fort Hensel,https://www.atlasobscura.com/places/fort-hensel
ao,51.324942,-1.247577,The Kingsclere Bed Bug,https://www.atlasobscura.com/places/the-kingsclere-bed-bug
ao,40.503671,-74.218377,Shrine of the Immaculate Virgin,https://www.atlasobscura.com/places/shrine-of-the-immaculate-virgin
ao,60.520786,15.543074,The Original Ornäsbjork,https://www.atlasobscura.com/places/the-original-ornasbjork
ao,13.333528,-16.384694,Never Again Statue,https://www.atlasobscura.com/places/never-again-statue
ao,43.433642999999996,144.089853,Lake Akan Ainu Kotan,https://www.atlasobscura.com/places/lake-akan-ainu-kotan
ao,40.411598,-74.233944,Glenwood Institute,https://www.atlasobscura.com/places/glenwood-institute
ao,62.911383,18.303995,Silverpilen (Silver Arrow),https://www.atlasobscura.com/places/silverpilen-silver-arrow
ao,55.9279,-2.9975,Fa'side Castle,https://www.atlasobscura.com/places/faside-castle
ao,39.825996,-86.189428,The Virginia B. Fairbanks Art & Nature Park,https://www.atlasobscura.com/places/the-virginia-b-fairbanks-art-nature-park
ao,36.903681,-104.451571,Raton Iridium Layer,https://www.atlasobscura.com/places/raton-iridium-layer
ao,37.253588,-121.801631,IBM Building 025,https://www.atlasobscura.com/places/ibm-building-025
ao,48.574499,13.466735,Passau Dachshund Museum,https://www.atlasobscura.com/places/dackelmuseum-dachshund-museum
ao,43.687574,-85.481737,Jim Crow Museum of Racist Memorabilia,https://www.atlasobscura.com/places/jim-crow-museum-racist-memorabilia
ao,42.287119,27.750471,Perla 2,https://www.atlasobscura.com/places/perla-2
ao,54.758276,-5.721626,Whitehead Aerodrome,https://www.atlasobscura.com/places/whitehead-aerodrome
ao,48.875234,2.325581,Au Roi de la Bière,https://www.atlasobscura.com/places/au-roi-de-la-biere-mcdonalds
ao,44.134521,9.681984,Doria Castle,https://www.atlasobscura.com/places/doria-castle
ao,1.310152,103.817605,Prisoner of War Steps,https://www.atlasobscura.com/places/prisoner-of-war-steps
ao,51.482214,-0.166632,The Albert Bridge,https://www.atlasobscura.com/places/albert-bridge
ao,54.718387,-5.797423,Carrickfergus Knights,https://www.atlasobscura.com/places/carrickfergus-knights
ao,41.023959,28.973743,Camondo Stairs,https://www.atlasobscura.com/places/camondo-stairs
ao,51.220565,4.395898,Semini Sculpture,https://www.atlasobscura.com/places/semini-sculpture
ao,59.334498,17.985029,Stockholms Geographical Midpoint,https://www.atlasobscura.com/places/stockholms-geographical-midpoint
ao,43.526277,20.469852,Hermitage of Saint Sava,https://www.atlasobscura.com/places/hermitage-of-saint-sava
ao,36.757804,139.599358,Three Wise Monkeys of Tōshōgū Shrine,https://www.atlasobscura.com/places/three-wise-monkeys-of-toshogu-shrine
ao,60.175588,24.460631,Villa Mehu,https://www.atlasobscura.com/places/villa-mehu
ao,35.853364,139.65538,Tsuki Shrine,https://www.atlasobscura.com/places/tsuki-shrine
ao,40.787047,-76.318766,Big Mine Run Geyser,https://www.atlasobscura.com/places/big-mine-run-geyser
ao,35.591857,139.736542,Site of Suzugamori Execution Grounds,https://www.atlasobscura.com/places/suzugamori-execution-grounds
ao,54.718939,-5.807479,Carrickfergus Rangers Stone,https://www.atlasobscura.com/places/carrickfergus-rangers-stone
ao,67.804143,24.808238,HaliPuu's Campfire Barista,https://www.atlasobscura.com/places/halipuus-campfire-barista
ao,41.893912,12.511872,Temple of Minerva Medica,https://www.atlasobscura.com/places/temple-of-minerva-medica
ao,-38.145425,144.361172,Stanbury Jacko,https://www.atlasobscura.com/places/stanbury-jacko
ao,29.720462,-95.396361,Twilight Epiphany Skyspace,https://www.atlasobscura.com/places/twilight-epiphany-skyspace
ao,54.143637,-1.500023,Grave of Charles Piazzi Smyth,https://www.atlasobscura.com/places/grave-of-charles-piazzi-smyth
ao,1.294343,103.847304,Keramat Iskandar Shah,https://www.atlasobscura.com/places/keramat-iskandar-shah
ao,1.306523,103.827668,Mother and Child,https://www.atlasobscura.com/places/mother-and-child
ao,40.433224,-80.138768,Museum of Material Failures,https://www.atlasobscura.com/places/museum-of-material-failures
ao,33.590277,133.621934,Yuzuan Restaurant,https://www.atlasobscura.com/places/yuzuan-fish-sundae-ghibli-cat-bus-collection
ao,39.793365,-104.956948,The Grave of Silas Soule,https://www.atlasobscura.com/places/grave-of-silas-soule
ao,41.756883,-104.82159,Chugwater Soda Fountain,https://www.atlasobscura.com/places/chugwater-soda-fountain
ao,40.291107,-104.258319,Dearfield Ghost Town,https://www.atlasobscura.com/places/dearfield-ghost-town
ao,40.63599,14.609955,Atrani,https://www.atlasobscura.com/places/atrani
ao,39.751829,-104.993146,"Ralph Carr Memorial, Sakura Square",https://www.atlasobscura.com/places/ralph-carr-sakura-square-memorial
ao,40.648326,16.703984,Centro di Geodesia Spaziale (Center for Space Geodesy),https://www.atlasobscura.com/places/centro-di-geodesia-spaziale-giuseppe-colombo
ao,60.34101,15.18028,Äventyrsgruvan Tuna-Hästberg (Tuna-Hästberg Adventure Mine),https://www.atlasobscura.com/places/aventyrsgruvan-tuna-hastberg-tuna-hastberg-adventure-mine
ao,40.649217,14.585985,Valle delle Ferriere,https://www.atlasobscura.com/places/valle-delle-ferriere
ao,29.672336,-8.972856,Les Roches Peintes,https://www.atlasobscura.com/places/painted-rocks-of-tafraoute
ao,40.948974,-4.121477,Sirenas de Segovia,https://www.atlasobscura.com/places/sirenas-de-segovia
ao,60.923259,15.161301,Springkällan (The Spring),https://www.atlasobscura.com/places/springkallan-the-spring
ao,41.479159,19.720961,George Bush Statue,https://www.atlasobscura.com/places/george-bush-statue
ao,43.693234,-73.144559,Taconic Mountain Ramble Zen Gardens,https://www.atlasobscura.com/places/taconic-mountain-ramble-zen-gardens
ao,30.265105,-97.768723,Barkin' Springs,https://www.atlasobscura.com/places/barkin-springs
ao,37.056583,-5.809017,El Palmar de Troya,https://www.atlasobscura.com/places/el-palmar-de-troya
ao,38.543619,-77.342333,Staff Sgt. Reckless Monument,https://www.atlasobscura.com/places/staff-sgt-reckless-monument
ao,41.506588,19.793591,Ethnographic Museum of Krujë,https://www.atlasobscura.com/places/ethnographic-museum-of-kruje
ao,52.161704,1.456889,The Blaxhall Stone,https://www.atlasobscura.com/places/the-blaxhall-stone
ao,44.341636,11.705966,Monumento ad Ayrton Senna,https://www.atlasobscura.com/places/ayrton-senna-memorial
ao,35.549393,139.779839,Haneda Ōtorii,https://www.atlasobscura.com/places/haneda-otorii-former-anamori-inari-shrine
ao,39.858484,-4.025242,The Roman Baths of Toledo,https://www.atlasobscura.com/places/roman-baths-of-toledo
ao,42.537727,12.758298,Rocca di Piediluco,https://www.atlasobscura.com/places/rocca-di-piediluco
ao,40.412074,-3.710836,The Well of the Miracle,https://www.atlasobscura.com/places/well-of-the-miracle
ao,42.658841,-86.205731,Saugatuck Chain Ferry,https://www.atlasobscura.com/places/saugatuck-chain-ferry
ao,39.070453,-94.570114,Laugh-O-Gram Studio,https://www.atlasobscura.com/places/laugh-o-gram-studio
ao,42.657971,-86.205482,Seurat at Saugatuck,https://www.atlasobscura.com/places/seurat-at-saugatuck-s-restroom
ao,-33.019198,-71.564811,Wulff Castle,https://www.atlasobscura.com/places/wulff-castle
ao,37.336838,-121.895149,Peralta Adobe,https://www.atlasobscura.com/places/peralta-adobe
ao,44.511369,11.359885,Pavillon de l'Esprit Nouveau,https://www.atlasobscura.com/places/pavillon-de-lesprit-nouveau
ao,-4.64315,55.469505,Isle of Farquhar,https://www.atlasobscura.com/places/isle-of-farquhar
ao,47.425213,-84.483662,Agawa Canyon Wilderness Park,https://www.atlasobscura.com/places/agawa-canyon-wilderness-park
ao,45.545914,8.112937,Ricetto of Candelo,https://www.atlasobscura.com/places/ricetto-of-candelo
ao,45.081031,7.612705,ROCC Mars Yard,https://www.atlasobscura.com/places/rocc-mars-yard
ao,44.018541,20.923099,Varoško Groblje,https://www.atlasobscura.com/places/varosko-groblje
ao,33.39615,-104.524883,Miniatures & Curious Collections Museum,https://www.atlasobscura.com/places/miniatures-curious-collections-museum
ao,33.567227,133.543645,Berobero no Kamisama,https://www.atlasobscura.com/places/berobero-no-kamisama
ao,28.492503,-106.910232,Museo Menonita (Mennonite Museum),https://www.atlasobscura.com/places/mennonite-museum-and-cultural-center
ao,40.557635,-74.212075,Sleight Family Graveyard,https://www.atlasobscura.com/places/sleight-family-graveyard
ao,48.34321,10.915306,Schaezler Fountain,https://www.atlasobscura.com/places/schaezler-fountain
ao,33.507341,-117.642579,Arroyo Bird Park,https://www.atlasobscura.com/places/arroyo-bird-park
ao,35.450177,139.636271,Bashamichi Station Concourse,https://www.atlasobscura.com/places/bashamichi-station-concourse
ao,39.871729,-102.185449,Beecher Island,https://www.atlasobscura.com/places/beecher-island
ao,42.410406,12.689958,Eremo di San Cataldo (Hermitage of Saint Cataldus),https://www.atlasobscura.com/places/eremo-di-san-cataldo
ao,33.044456,35.226619,Monfort Fortress,https://www.atlasobscura.com/places/monfort-fortress
ao,41.893908,12.81682,Ponte Lupo,https://www.atlasobscura.com/places/ponte-lupo
ao,60.152223,16.200333,Dalahästen,https://www.atlasobscura.com/places/dalahasten
ao,36.633346,139.439933,Ashio Copper Mine,https://www.atlasobscura.com/places/ashio-copper-mine
ao,40.569233,14.324673,Punta Campanella,https://www.atlasobscura.com/places/punta-campanella
ao,33.509353,-111.994946,Tony DeMarco's Living Room,https://www.atlasobscura.com/places/tony-demarcos-living-room
ao,38.906974,17.021195,Castello Aragonese (Aragonese Castle),https://www.atlasobscura.com/places/castello-aragonese-aragonese-castle
ao,44.353932,11.712616,Farmacia dell’Ospedale Santa Maria della Scaletta,https://www.atlasobscura.com/places/farmacia-dell-ospedale-santa-maria-della-scaletta
ao,43.732494,7.422586,Juan Manuel Fangio Statue,https://www.atlasobscura.com/places/juan-manuel-fangio-statue
ao,35.659268,139.731633,Roppongi Hills Street Furniture,https://www.atlasobscura.com/places/roppongi-hills-street-furniture
ao,39.728479,-121.840606,World's Largest Working Wooden Yo-Yo,https://www.atlasobscura.com/places/worlds-largest-working-wooden-yo-yo
ao,41.897613,12.479398,Piè di Marmo (Marble Foot),https://www.atlasobscura.com/places/pie-di-marmo
ao,44.691756,9.29784,Ghost Town of Rovaiolo Vecchio,https://www.atlasobscura.com/places/rovaiolo-vecchio-ghost-town
ao,59.434329,24.744723,KuKu Club,https://www.atlasobscura.com/places/kuku-club
ao,38.292015,-102.085041,Pleasant Hill Memorial,https://www.atlasobscura.com/places/pleasant-hill-memorial
ao,64.863714,-24.039071,Svörtuloft Lighthouse,https://www.atlasobscura.com/places/svortuloft-lighthouse
ao,-33.441084,-70.648074,La Picá de Clinton,https://www.atlasobscura.com/places/la-pica-de-clinton
ao,43.301571,19.740672,Sopotnički Vodopadi,https://www.atlasobscura.com/places/sopotnicki-vodopadi
ao,39.635282,-105.227051,Walker Mansion Ruins,https://www.atlasobscura.com/places/walker-mansion-ruins
ao,43.087606,-79.088471,Nathaniel Dett Memorial Chapel,https://www.atlasobscura.com/places/nathaniel-dett-memorial-chapel
ao,41.782821,-72.659904,Statue of Jack the Pardoned Turkey,https://www.atlasobscura.com/places/statue-of-jack-the-pardoned-turkey
ao,50.788388,0.142033,Litlington White Horse,https://www.atlasobscura.com/places/litlington-white-horse
ao,36.379566,138.985993,Hodota Burial Mounds,https://www.atlasobscura.com/places/hodota-burial-mounds
ao,39.910944,15.929084,Romito Cave,https://www.atlasobscura.com/places/romito-cave
ao,59.380425,18.05555,Cedergrenska Tower,https://www.atlasobscura.com/places/cedergrenska-tower
ao,53.075344,8.806278,Der Lichtbringer (The Bearer of Light),https://www.atlasobscura.com/places/der-lichtbringer
ao,41.639105,-72.544824,Nike Missile Site HA-26,https://www.atlasobscura.com/places/nike-missile-site-ha-26
ao,1.306337,103.774008,Berlin Wall in Singapore,https://www.atlasobscura.com/places/berlin-wall-in-singapore
ao,51.688171,-1.638417,Kelmscott Manor,https://www.atlasobscura.com/places/kelmscott-manor
ao,35.195265,-118.534809,Tehachapi Loop,https://www.atlasobscura.com/places/tehachapi-loop-2
ao,54.710526,-5.806388,Carrickfergus Radar Tower,https://www.atlasobscura.com/places/carrickfergus-radar-tower
ao,39.938584,15.959517,Italia Viaduct,https://www.atlasobscura.com/places/italia-viaduct
ao,54.827604,-5.80959,502nd (Ulster) Squadron Mural,https://www.atlasobscura.com/places/502nd-ulster-squadron-mural
ao,33.881268,133.760118,Yokai Yashiki (Monster and Stone Museum),https://www.atlasobscura.com/places/monster-and-stone-museum
ao,59.392664,17.955259,Kymlingestenen,https://www.atlasobscura.com/places/kymlingestenen
ao,36.353718,25.473683,Paralia Perissa,https://www.atlasobscura.com/places/paralia-perissa
ao,58.804426,-122.715787,Fort Nelson Heritage Museum,https://www.atlasobscura.com/places/fort-nelson-heritage-museum
ao,55.566494,12.930821,Limhamn Limestone Quarry,https://www.atlasobscura.com/places/limhamn-limestone-quarry
ao,36.372517,140.483309,Mito Daiich High School,https://www.atlasobscura.com/places/mito-daiich-high-school
ao,45.221286,12.279771,St. Andrew Tower Clock (Orologio della Torre di Sant'Andrea),https://www.atlasobscura.com/places/orologio-della-torre-di-santandrea
ao,55.864536,-4.299645,Clydeside Expressway Mural Wall,https://www.atlasobscura.com/places/clydeside-expressway-mural-wall
ao,-29.602911,29.339168,Sani Pass,https://www.atlasobscura.com/places/sani-pass
ao,41.895715,12.481327,Madama Lucrezia,https://www.atlasobscura.com/places/madama-lucrezia
ao,40.594741,-73.974463,Gravesend,https://www.atlasobscura.com/places/gravesend
ao,50.945665,6.928355,Cologne Central Mosque,https://www.atlasobscura.com/places/cologne-central-mosque
ao,34.65949,-106.769102,Through the Flower Art Space,https://www.atlasobscura.com/places/through-the-flower-art-space
ao,38.494936,22.848332,The Lion of Chaeronea,https://www.atlasobscura.com/places/lion-of-chaeronea
ao,40.936719,14.728449,Montevergine Sanctuary,https://www.atlasobscura.com/places/montevergine-sanctuary
ao,-30.507222,115.080556,Lake Thetis,https://www.atlasobscura.com/places/lake-thetis
ao,41.704469,-72.706785,Cedarcrest Hospital,https://www.atlasobscura.com/places/cedarcrest-hospital
ao,55.991317,-3.758739,Forbes Mausoleum,https://www.atlasobscura.com/places/forbes-mausoleum
ao,50.829378,-0.175012,Everest's Grave,https://www.atlasobscura.com/places/everests-grave
ao,38.709473,-77.23375,Laurel Hill House,https://www.atlasobscura.com/places/laurel-hill-house
ao,52.157178,4.494045,De Leidse Zeemijn (Leiden's Naval Mine),https://www.atlasobscura.com/places/de-leidse-zeemijn-leidens-naval-mine
ao,41.503569,-72.47512,Sunrise Resort,https://www.atlasobscura.com/places/sunrise-resort
ao,33.802605,-79.00689,Travelers Chapel,https://www.atlasobscura.com/places/tavelers-chapel
ao,52.383589,-2.324674,Dowles Graveyard,https://www.atlasobscura.com/places/dowles-graveyard
ao,40.423286,15.004883,Sacello Ipogeico,https://www.atlasobscura.com/places/heroon-of-paestum
ao,45.157321,10.69443,Santuario della Beata Vergine delle Grazie (Sanctuary of Our Vergine Maria of Grace),https://www.atlasobscura.com/places/santuario-della-beata-vergine-delle-grazie
ao,43.005703,-71.485945,Richard McDonald's Niche,https://www.atlasobscura.com/places/richard-mcdonalds-niche
ao,39.843924,-75.3613,William Penn Landing Site,https://www.atlasobscura.com/places/william-penn-landing-site
ao,51.826147,0.505557,The Witch Stone of Great Leighs,https://www.atlasobscura.com/places/witch-stone-great-leighs
ao,40.671264,8.689499,Church of the Holy Trinity,https://www.atlasobscura.com/places/church-of-the-holy-trinity
ao,32.524267,-110.707444,Peppersauce Cave,https://www.atlasobscura.com/places/peppersauce-cave
ao,55.250076,-7.272053,Saint Patrick's High Cross,https://www.atlasobscura.com/places/saint-patricks-high-cross
ao,40.64693,-73.98231,Charles Feltman's Tomb,https://www.atlasobscura.com/places/charles-feltmans-tomb
ao,19.449916,-99.13753,Memorial 68,https://www.atlasobscura.com/places/memorial-68-tlatelolco-massacre
ao,42.642591,-79.022949,Site of the Angola Horror,https://www.atlasobscura.com/places/angola-horror
ao,58.97394,5.734755,Norwegian Petroleum Museum,https://www.atlasobscura.com/places/norwegian-petroleum-museum
ao,52.321171,1.59492,The Devil's Fingerprints,https://www.atlasobscura.com/places/the-devils-fingerprints
ao,52.527242,13.395098,Wunderkammer Olbricht at me Collectors Room,https://www.atlasobscura.com/places/wunderkammer-olbricht
ao,52.016177,0.639251,The Village Signs of Gestingthorpe,https://www.atlasobscura.com/places/village-signs-gestingthorpe
ao,45.43858,12.335403,Church of San Giacomo di Rialto,https://www.atlasobscura.com/places/church-of-san-giacomo-di-rialto
ao,47.811111,20.572495,Matyó Museum,https://www.atlasobscura.com/places/matyo-museum
ao,51.540933,0.654193,The Cutlass Stone,https://www.atlasobscura.com/places/the-cutlass-stone
ao,37.498152,14.067806,Caltanissetta Radio Transmitter,https://www.atlasobscura.com/places/caltanissetta-radio-transmitter
ao,42.521535,-70.914751999999993,Black Veil Shoppe of Drear & Wonder,https://www.atlasobscura.com/places/the-black-veil-shoppe-of-drear-wonder
ao,42.291034,12.694615,Lombard Tower,https://www.atlasobscura.com/places/lombard-tower
ao,55.867834,-4.280462,Scottish Football Association Mosaic,https://www.atlasobscura.com/places/scottish-football-association-mosaic
ao,41.744089,-124.203095,Battery Point Light,https://www.atlasobscura.com/places/battery-point-light
ao,50.871493,-1.568879,Bolton's Bench,https://www.atlasobscura.com/places/boltons-bench
ao,26.185054,31.919227,Helicopter Hieroglyphs,https://www.atlasobscura.com/places/helicopter-hieroglyphs
ao,41.642622,12.915658,Temple of Hercules,https://www.atlasobscura.com/places/temple-of-hercules
ao,42.402306,12.862103,Umbilicus Italiae,https://www.atlasobscura.com/places/umbilicus-italiae
ao,55.960311,-4.27323,Auld Wives Lifts,https://www.atlasobscura.com/places/auld-wives-lifts
ao,-12.78082,-41.149289,Poço Azul (Blue Pool),https://www.atlasobscura.com/places/poco-azul-blue-pool
ao,51.823563,-0.356141,The Nickey Line,https://www.atlasobscura.com/places/the-nickey-line
ao,41.643404,-70.905358,Fairhaven High School,https://www.atlasobscura.com/places/fairhaven-high-school
ao,42.461955,12.751026,Sanctuary of Greccio,https://www.atlasobscura.com/places/sanctuary-of-greccio
ao,45.199727,19.938862,Muzej Šibica,https://www.atlasobscura.com/places/muzej-sibica
ao,45.381709,20.383925,Most Na Suvom,https://www.atlasobscura.com/places/most-na-suvom
ao,44.08916,21.458543,Park Maketa,https://www.atlasobscura.com/places/park-maketa
ao,40.614294,14.554469,Fiordo di Furore,https://www.atlasobscura.com/places/fiordo-di-furore
ao,40.016485,-79.077525,Statue of Jackson the Elephant,https://www.atlasobscura.com/places/statue-of-jackson-the-elephant
ao,51.469613,-0.140589,575 Wandsworth Road,https://www.atlasobscura.com/places/575-wandsworth-road
ao,41.641627,12.91301,Temple of the Dioscuri,https://www.atlasobscura.com/places/temple-of-the-dioscuri
ao,35.018481,135.788774,Okazaki Shrine,https://www.atlasobscura.com/places/okazaki-shrine
ao,51.96814,0.453125,William Kempe Memorial Tablet,https://www.atlasobscura.com/places/william-kempe-memorial-tablet
ao,42.336245,14.416771,Moro River Canadian War Cemetery,https://www.atlasobscura.com/places/moro-river-canadian-war-cemetery
ao,40.679739,14.764755,Salerno Medieval Aqueduct,https://www.atlasobscura.com/places/salerno-medieval-aqueduct
ao,33.921791,-117.837496,Brea Redwood Grove,https://www.atlasobscura.com/places/brea-redwood-grove
ao,51.200055,-0.759644,Waverley Abbey,https://www.atlasobscura.com/places/waverley-abbey
ao,49.33397,88.39538,Petroglyphs of Tsagaan Salaa-Baga Oigor,https://www.atlasobscura.com/places/petroglyphs-of-tsagaan-salaa-baga-oigor
ao,37.229669,-121.756706,The Center of Santa Clara Valley,https://www.atlasobscura.com/places/center-of-santa-clara-valley
ao,40.420544,-3.680441,Ermita de San Pelayo y San Isidoro (Hermitage of Saint Pelagius and Saint Isidore),https://www.atlasobscura.com/places/hermitage-of-saint-pelagius-and-saint-isidore
ao,41.646586,-70.910459,Captain Joshua Slocum Monument,https://www.atlasobscura.com/places/captain-joshua-slocum-monument
ao,42.959253,12.859691,Rasiglia,https://www.atlasobscura.com/places/rasiglia
ao,45.438839,12.330948,Ponte delle Tette,https://www.atlasobscura.com/places/ponte-delle-tette
ao,54.085796,-4.757755,Isle of Man Steam Railway,https://www.atlasobscura.com/places/isle-of-man-steam-railway
ao,45.068663,11.790803,Pighin Tower,https://www.atlasobscura.com/places/pighin-tower
ao,19.441973,-99.166004,Mexico City National Cemetery,https://www.atlasobscura.com/places/mexico-city-national-cemetery
ao,40.733036,-73.998978,Electric Lady Studios,https://www.atlasobscura.com/places/electric-lady-studios
ao,40.298169,-75.7954,Daniel Boone Homestead,https://www.atlasobscura.com/places/daniel-boone-homestead
ao,35.704129,139.785971,War-Damaged Utility Pole Monument,https://www.atlasobscura.com/places/war-damaged-utility-pole
ao,41.132561,14.779142,Arch of Trajan in Benevento,https://www.atlasobscura.com/places/arch-of-trajan-benevento
ao,59.385555,18.043282,Bling-Bling for the People,https://www.atlasobscura.com/places/bling-bling-for-the-people
ao,41.215877,15.238618,La Starza,https://www.atlasobscura.com/places/la-starza
ao,30.342998,-97.740885,Air Conditioned Village,https://www.atlasobscura.com/places/austin-air-conditioned-village
ao,54.770586,-5.691577,'The Lord',https://www.atlasobscura.com/places/the-lord-sea-stack
ao,54.092563,-4.777813,Milner's Tower,https://www.atlasobscura.com/places/milners-tower
ao,38.617887,-77.115978,Chapman State Park,https://www.atlasobscura.com/places/chapman-state-park
ao,51.710666,-2.277596,Woodchester Mansion,https://www.atlasobscura.com/places/woodchester-mansion
ao,59.341225,18.04645,Astrid Lindgrens Hem (Astrid Lindgren's House),https://www.atlasobscura.com/places/astrid-lindgrens-hem-astrid-lindgrens-house
ao,45.231079,11.468366,Castle of San Zeno,https://www.atlasobscura.com/places/castle-of-san-zeno
ao,50.802211,-1.108853,Hatch the Mary Rose Dog,https://www.atlasobscura.com/places/hatch-the-mary-rose-dog
ao,42.121316,15.505063,Abbey of Santa Maria a Mare,https://www.atlasobscura.com/places/abbey-of-santa-maria-a-mare
ao,37.101625,139.998916,Sesshōseki (Killing Stone),https://www.atlasobscura.com/places/sesshoseki-killing-stone
ao,59.35931,18.085241,Lyells Ek (Lyell's Oak),https://www.atlasobscura.com/places/lyells-ek-lyells-oak
ao,49.995578,8.268668,The Chagall Windows of St. Stephan’s,https://www.atlasobscura.com/places/the-chagall-windows
ao,34.965242,-99.388413,Comecos Cemetery,https://www.atlasobscura.com/places/comecos-cemetery
ao,52.987278,-1.901833,The Chained Oak,https://www.atlasobscura.com/places/the-chained-oak
