cat,lat,lon,title,description
city,51.432222222222,6.7611111111111,Duisburg,"  
  "
city,51.450833333333,7.0130555555556,Essen,"  
  "
city,51.966666666667,7.6333333333333,Münster,"  
  "
city,51.266666666667,7.1833333333333,Wuppertal,"  
  "
city,28.23,83.69,Shivalaya,"  
  "
city,27.6806518,86.3389667,Khahare village,"  
  "
city,27.6874,86.469,Lhachhewar,"  
  "
city,27.71,86.48,Gumdel,"  
  "
city,27.58,86.27,Those,"  
  "
city,51.847,-1.3537,Woodstock,"  
  "
city,51.8986,-1.1508,Bicester,"  
  "
city,-25.429722,-49.271944,Curitiba,"  
  "
city,-25.458889,-49.527778,Campo Largo,"  
  "
city,-25.478889,-53.613889,Capitão Leonidas Marques,"  
  "
city,-24.955833,-53.455,Cascavel,"  
  "
city,-23.31,-51.162778,Londrina,"  
  "
city,-23.425,-51.938889,Maringá,"  
  "
city,-25.095,-50.161944,Ponta Grossa,"  
  "
city,-25.212778,-50.977778,Prudentópolis,"  
  "
city,-25.095,-50.161944,Vila Velha,"  
  "
city,51.033333333333,13.733333333333,Dresden,"  
  "
city,51.181388888889,14.423888888889,Bautzen,"  
  "
city,50.833333333333,12.916666666667,Chemnitz,"  
  "
city,50.911944444444,13.342777777778,Freiberg,"  
  "
city,51.152777777778,14.987222222222,Görlitz,"  
  "
city,51.333333333333,12.383333333333,Leipzig,"  
  "
city,51.163611111111,13.4775,Meissen,"  
  "
city,50.495,12.138333333333,Plauen,"  
  "
city,50.718888888889,12.496111111111,Zwickau,"  
  "
city,31.751389,34.988611,Beit Shemesh,"  
  "
city,31.89973,35.00565,Modiin,"  
  "
city,67.15,26.8833,Luosto,"  
  "
city,67.4167,26.5833,Sodankylä (town),"  
  "
city,67.8193,27.7438,Lokka,"  
  "
city,68.1036,27.1245,Vuotso,"  
  "
city,68.181,27.1,Tankavaara,"  
  "
city,68.3331,27.3418,Kakslauttanen,"  
  "
city,48.975,14.474,České Budějovice,"  
  "
city,48.811,14.315,Český Krumlov,"  
  "
city,49.004,14.771,Třeboň,"  
  "
city,48.997,15.351,Slavonice,"  
  "
city,49.308881,14.147531,Písek,"  
  "
city,49.1440447,15.0030078,Jindřichův Hradec,"  
  "
city,49.414485,14.657836,Tábor,"  
  "
city,48.966667,14.266667,Holašovice,"  
  "
city,48.79,14.778,Nové Hrady,"  
  "
city,29.516667,35,Aqaba,"  
  "
city,30.193333,35.733333,Ma'an,"http://www.maan.gov.jo 
  "
city,60.9891376,-45.4210436,Igaliku,"  
  "
city,60.1427,-45.2425,Nanortalik,"  
  "
city,61.1587304,-45.4179125,Narsarsuaq,"  
  "
city,60.9127453,-46.0452698,Narsaq,"  
  "
city,60.718202,-46.0385214,Qaqortoq,"  
  "
city,61.1542,-45.5184,Qassiarsuk,"  
  "
city,-25.3,-57.633333,Asunción,"  
  "
city,-25.3,-57.416944,Areguá,"  
  "
city,-25.386111,-57.140833,Caacupé,"  
  "
city,-25.4737775,-56.5470579,New Australia,"  
  "
city,-26.87,-58.3,Pilar,"  
  "
city,-25.310556,-57.296111,San Bernardino,"  
  "
city,-26.886667,-57.028333,San Ignacio Guazú,"  
  "
city,-25.333056,-57.533056,San Lorenzo,"  
  "
city,-25.51,-57.56,Villeta,"  
  "
city,-27.1604,-56.2404,Coronel Bogado,"  
  "
city,49.19528,16.60833,Brno,"  
  "
city,49.37,16.65,Blansko,"  
  "
city,49.3,17.39306,Kroměříž,"  
  "
city,49.10083,17.755278,Luhačovice,"  
  "
city,48.806,16.63,Mikulov,"  
  "
city,48.8369,16.4936,Novosedly na Moravě,"  
  "
city,48.8583,16.813,Rakvice,"  
  "
city,48.85537,16.0489,Znojmo,"  
  "
city,49.2268,17.666,Zlín,"  
  "
city,48.856,20.94,Gelnica,"  
  "
city,48.918,20.875,Krompachy,"  
  "
city,48.915,20.626,Markušovce,"  
  "
city,48.94336,20.56898,Spišská Nová Ves,"  
  "
city,48.944,20.796,Spišské Vlachy,"  
  "
city,49,20.466,Spišský Štvrtok,"  
  "
city,49.13725,20.43122,Kežmarok,"  
  "
city,49.02616,20.58872,Levoča,"  
  "
city,49.05486,20.30128,Poprad,"  
  "
city,49.189,20.455,Spišská Belá,"  
  "
city,49,20.751,Spišské Podhradie,"  
  "
city,49.27072,20.2654,Ždiar,"  
  "
city,49.258,20.533,Podolínec,"  
  "
city,49.316666,20.6833,Stará Ľubovňa,"  
  "
city,48.776111,9.1775,Stuttgart,"  
  "
city,48.966667,9.133333,Bietigheim-Bissingen,"  
  "
city,48.683333,9,Böblingen,"  
  "
city,48.69,9.32,Esslingen,"  
  "
city,48.666667,9.216667,Filderstadt,"  
  "
city,48.692778,9.142778,Leinfelden-Echterdingen,"  
  "
city,48.8975,9.191944,Ludwigsburg,"  
  "
city,48.713333,9.002778,Sindelfingen,"  
  "
city,48.932778,8.956389,Vaihingen an der Enz,"  
  "
city,48.637222,9.131667,Waldenbuch,"  
  "
city,48.8318,9.3161,Waiblingen,"  
  "
city,48.80544,9.52731,Schorndorf,"  
  "
city,48.74953,8.87176,Weil der Stadt,"  
  "
city,54.91,8.3075,Westerland,"http://www.stadt-westerland.de/ 
  "
city,55.018611,8.432222,List,"http://www.amtlandschaftsylt.de/index.php?option=com_content&id=58 
  "
city,54.95,8.333333,Kampen,"http://www.kampen.de 
  "
city,54.760556,8.291389,Hörnum,"http://www.amtlandschaftsylt.de/index.php?option=com_content&id=48 
  "
city,53.055,4.798,Den Burg,"  
  "
city,50.978055555556,11.029166666667,Erfurt,"  
  "
city,50.974722222222,10.324444444444,Eisenach,"  
  "
city,50.880555555556,12.083333333333,Gera,"  
  "
city,50.948888888889,10.718333333333,Gotha,"  
  "
city,50.927222222222,11.586388888889,Jena,"  
  "
city,51.216666666667,10.45,Mühlhausen,"  
  "
city,51.505,10.791111111111,Nordhausen,"  
  "
city,50.716944444444,11.3275,Rudolstadt,"  
  "
city,50.650555555556,11.354166666667,Saalfeld,"  
  "
city,50.35,11.166666666667,Sonneberg,"  
  "
city,50.983333333333,11.316666666667,Weimar,"  
  "
city,49.055,20.294,Poprad,"  
  "
city,49.271,20.27,Ždiar,"  
  "
city,49.12,20.062,Štrbské Pleso,"  
  "
city,49.1401,20.2212,Starý Smokovec,"  
  "
city,49.167,20.28,Tatranská Lomnica,"  
  "
city,50.08,12.37,Cheb,"  
  "
city,50.1224,12.3489,Františkovy Lázně,"  
  "
city,50.2257,12.8806,Karlovy Vary,"  
  "
city,50.0106,12.6248,Lázně Kynžvart,"  
  "
city,50.186,12.754,Loket,"  
  "
city,49.9648,12.7016,Mariánské Lázně,"  
  "
city,49.748,13.374,Plzeň,"  
  "
city,32.926111,35.083889,Akko,"  
  "
city,33.003611,35.0925,Nahariyya,"  
  "
city,26.351944,-9.567222,Bir Lehlou,"  
  "
city,26.158,-10.567,Tifariti,"  
  "
city,22.183333,-13.133056,Agwanit,"  
  "
city,26.147222,-11.069167,Meharrize,"  
  "
city,22.055556,-13.552778,Dougaj,"  
  "
city,36.1467,22.9911,Kythira,"  
  "
city,54.4345,-0.5344,Robin Hood Bay,"http://www.robin-hoods-bay.co.uk/html/local_history.htm 
  "
city,53.73,-1.5,Robin Hood village,"  
  "
city,60.628,23.514,Somero,"  
  "
city,48.72132,21.25683,Košice,"  
  "
city,48.70929,21.15156,Bukovec,"  
  "
city,48.80008,21.47793,Herľany,"  
  "
city,48.68212,20.97565,Jasov,"  
  "
city,48.63597,21.47724,Slanec,"  
  "
city,48.60068,20.87866,Turňa nad Bodvou,"  
  "
city,48.75172,21.00595,Zlatá Idka,"  
  "
city,48.657,20.532,Rožňava,"  
  "
city,48.704,20.507,Betliar,"  
  "
city,48.821,20.366,Dobšiná,"  
  "
city,48.629,20.243,Jelšava,"  
  "
city,48.652,20.597,Krásnohorské Podhradie,"  
  "
city,48.741,20.046,Muráň,"  
  "
city,48.547,20.402,Plešivec,"  
  "
city,48.686,20.112,Revúca,"  
  "
city,48.659,20.365,Štítnik,"  
  "
city,48.42,20.329,Tornaľa,"  
  "
city,49.29216,21.2758,Bardejov,"  
  "
city,48.9979,21.24138,Prešov,"  
  "
city,49.2467,21.2036,Hervartov,"  
  "
city,49.3542,21.7072,Bodružal,"  
  "
city,49.3283,21.6264,Ladomirová,"  
  "
city,48.93,21.912,Humenné,"  
  "
city,49.271,21.904,Medzilaborce,"  
  "
city,48.987,22.155,Snina,"  
  "
city,49.202,21.64,Stropkov,"  
  "
city,48.885,21.675,Vranov nad Topľou,"  
  "
city,48.416,22.094,Čierna nad Tisou,"  
  "
city,48.42368,21.97858,Kráľovský Chlmec,"  
  "
city,48.75687,21.91961,Michalovce,"  
  "
city,48.68,22.06,Senné,"  
  "
city,48.743,22.18,Sobrance,"  
  "
city,48.631,21.713,Trebišov,"  
  "
city,48.46325,21.6447,Čerhov,"  
  "
city,48.46843,21.67912,Veľká Tŕňa,"  
  "
city,48.45516,21.6816,Malá Tŕňa,"  
  "
city,48.40134,21.66907,Slovenské Nové Mesto,"  
  "
city,48.42533,21.71757,Bara,"  
  "
city,48.43934,21.7337,Černochov,"  
  "
city,48.39906,21.74701,Viničky,"  
  "
city,49.039,19.727,Liptovský Hrádok,"  
  "
city,49.085,19.613,Liptovský Mikuláš,"  
  "
city,49.079,19.304,Ružomberok,"  
  "
city,49.0389,19.2782,Vlkolínec,"  
  "
city,49.06,19.891,Východná,"  
  "
city,48.946,19.261,Liptovská Osada,"  
  "
city,49.212,19.293,Dolný Kubín,"  
  "
city,49.41,19.478,Námestovo,"  
  "
city,49.26667,19.03333,Terchová,"  
  "
city,49.366,19.618,Trstená,"  
  "
city,49.334,19.552,Tvrdošín,"  
  "
city,49.26,19.613,Zuberec,"  
  "
city,60.851,23.058,Loimaa,"  
  "
city,46.2974,14.8072,Gornij Grad,"  
  "
city,46.42,14.691667,Solčava,"http://www.solcava.si/ 
  "
city,46.398333,14.630556,Logarska Dolina,"  
  "
city,46.4058,14.6117,Matkov Kot,"  
  "
city,46.436389,14.695278,Podolševa,"  
  "
city,46.397222,14.71,Robanov Kot,"  
  "
city,52.1539,5.374,Amersfoort Centraal,"  
  "
city,52.6381,4.7407,Alkmaar,"  
  "
city,51.9849,5.901,Arnhem Centraal,"  
  "
city,52.3577,6.6548,Almelo,"  
  "
city,51.5954,4.78,Breda,"  
  "
city,52.2573,6.1609,Deventer,"  
  "
city,52.0279,5.672,Ede-Wageningen,"  
  "
city,51.443,5.4812,Eindhoven Centraal,"  
  "
city,52.2223,6.8898,Enschede,"  
  "
city,53.2109,6.5641,Groningen,"  
  "
city,50.8907,5.9754,Heerlen,"  
  "
city,52.2617,6.7949,Hengelo,"  
  "
city,51.6906,5.2936,'s-Hertogenbosch,"  
  "
city,52.6452,5.0544,Hoorn,"  
  "
city,53.1965,5.7929,Leeuwarden,"  
  "
city,50.8503,5.7055,Maastricht,"  
  "
city,51.5403,4.4582,Roosendaal,"  
  "
city,51.3648,6.1711,Venlo,"  
  "
city,52.1447,6.1942,Zutphen,"  
  "
city,52.505,6.0913,Zwolle,"  
  "
city,49.072,18.928,Martin,"  
  "
city,48.86,18.86,Turčianske Teplice,"  
  "
city,49.109,18.9249,Vrútky,"  
  "
city,48.7799,18.5778,Bojnice,"  
  "
city,48.31,18.09,Nitra,"  
  "
city,48.626,18.373,Partizánske,"  
  "
city,48.774,18.619,Prievidza,"  
  "
city,48.416667,18.416667,Topoľčianky,"  
  "
city,48.5634,18.168,Topoľčany,"  
  "
city,28.1113,-15.5835,Moya,"  
  "
city,28.1392,-15.632,Santa Maria,"  
  "
city,27.7819,-15.5195,Bahía Feliz,"  
  "
city,27.767,-15.5516,San Agustín,"  
  "
city,27.7591,-15.6811,Arguineguín,"  
  "
city,27.786,-15.712,Puerto Rico,"  
  "
city,27.819,-15.765,Puerto de Mogán,"  
  "
city,27.95836,-15.60814,Ayacata,"  
  "
city,27.96667,-15.65,Tejeda,"  
  "
city,48.7175,17.115,Gbely,"http://www.gbely.sk 
  "
city,48.811,17.163,Holíč,"http://www.holic.sk 
  "
city,48.43,17.03,Malacky,"http://www.malacky.sk 
  "
city,48.331667,17.308889,Modra,"  
  "
city,48.633333,17.15,Šaštín-Stráže,"http://www.mestosastinstraze.sk/ 
  "
city,48.676,17.364,Senica,"http://www.senica.sk 
  "
city,48.846,17.228,Skalica,"http://www.skalica.sk/ 
  "
city,48.283333,17.033333,Stupava,"http://www.stupava.sk 
  "
city,48.19,17.72,Galanta,"  
  "
city,48.754,17.566,Myjava,"  
  "
city,48.77,17.84,Nové Mesto nad Váhom,"  
  "
city,48.59,17.82,Piešťany,"  
  "
city,48.7991,17.8609,Trenčianske Bohuslavice,"  
  "
city,48.91,18.169,Trenčianske Teplice,"  
  "
city,48.891,18.035,Trenčín,"  
  "
city,48.38,17.59,Trnava,"  
  "
city,47.996111,17.614722,Dunajská Streda,"http://www.dunstreda.sk/ 
  "
city,47.9,17.583333,Gabčíkovo,"http://www.gabcikovo.sk/ 
  "
city,47.766667,18.133333,Komárno,"http://www.komarno.sk 
  "
city,47.799167,18.718056,Štúrovo,"http://www.sturovo.sk/ 
  "
city,47.85,17.766667,Veľký Meder,"http://www.velkymeder.sk 
  "
city,48.699722,18.915833,Kremnica,"  
  "
city,48.211,18.596,Levice,"  
  "
city,48.426667,18.639444,Nová Baňa,"http://www.novabana.sk/ 
  "
city,48.591,18.855,Žiar nad Hronom,"  
  "
city,48.458611,18.893056,Banská Štiavnica,"http://www.banskastiavnica.sk/en/ 
  "
